gamma_usado,k_usado,E_s_cm,Var_s_cm2,lambda1,lambda2,residuo,moda_cm,entropia,cond_num,valida,motivo,Suelo_ID
1.6306894831028715,8.328015454036571e-07,0.007946517807298114,2.4506463619713704e-06,146.90373726952106,100000.0,6.55842087240318e-05,0.007982752084850246,0.0008923898764408141,5760635.061132095,False,lambda2 edge (100000.00),1
1.6383210791561236,1.874756250761617e-07,0.00727297400729366,2.4411486285645534e-06,122.02981706505155,100000.0,5.5334242504459204e-05,0.007427479935502685,0.0008393652284153627,6967054.273662067,False,lambda2 edge (100000.00),1
1.749845697880211,8.758164204290898e-07,0.0023390600640898714,2.028907590658745e-06,6.060871583545249,100000.0,7.485825826447785e-06,0.0027069817191697136,0.00035873850942235146,121288874.88881604,False,Unstable condition (1.21e+08),1
1.6491086664286434,3.1722043617109385e-07,0.006425402936571812,2.4247793615352986e-06,93.84383577900833,100000.0,4.370540842913369e-05,0.006666144989411547,0.000769339212138603,9129860.667161347,False,lambda2 edge (100000.00),1
1.4454809676482356,0.004873218917274354,0.08687521696882809,0.008969915607127902,465.34271259788017,3727.0836134835545,0.01664529590019994,0.07196856730011514,0.010857127021685894,32.1646204203621,True,OK,2
1.3901482372404685,0.0011475387614806286,0.1728760100468859,0.027247590600351417,480.96559398774355,1316.511955998666,0.057126927884031245,0.12358806045475453,0.02369751265700076,53.19003344992615,True,OK,2
1.2927872575416404,0.0015334521349948489,0.5000000049999993,0.08340550154630116,-100000.0,-99838.60797041976,0.33397202827849926,0.9645937035317568,0.06805688771734374,32.05252090023072,False,lambda2 edge (-99838.61),2
1.3163644435573043,0.003549464031257859,0.5000000049999993,0.08340550154630116,-100000.0,-99925.35274635708,0.33336824429823686,0.9645937035317568,0.06805688771734374,32.05252090023072,False,lambda2 edge (-99925.35),2
1.3143665009257062,0.002778484692292849,0.5000000049999993,0.08340550154630116,-100000.0,-99953.45295077805,0.33336457894225374,0.9645937035317568,0.06805688771734374,32.05252090023072,False,lambda2 edge (-99953.45),2
1.4288524871285773,0.003115024741494061,0.14769884860854207,0.038402352803923685,468.5359046823623,3217.9833512726564,0.06082727952930918,0.07734887682598612,0.022758826771181496,42.81410467735562,True,OK,2
1.3299551303320116,0.004118560367820183,0.13867888506341317,0.022056766888506853,474.9041966736677,1976.6232798112278,0.09011640582673389,0.09955040995908344,0.019016489842683924,47.60132121323189,True,OK,2
